QA_ITEM_DSCREP_ID,QA_INSP_ITEM_ID,VEH_SER_NO,LOC,FOUND_INSP_TEAM,RESP_INSP_OPRUNT,RESP_INSP_TEAM,INSP_ITEM,CHKLST_VER_NO,INSP_DSCREP,INSP_ID,INSP_DSCREP_DESC,INSP_DSCREP_VALUE,SHIFT_CD,RPAR_ID,RPAR_TS,APPR_ID,APPR_TS,REWRK_MNS,DSCREP_DCAPA_VALUE,DCAPA_OVRD_INDC,PROD_AUD_SCORE,RTG_CLIP_INDC,INSP_COMT_ID1,INSP_COMT_ID2,INSP_COMT_ID3,TS_LOAD,TS_LAST_UPDT,INSP_COMT,REWRK_NOTES
27170805,24634711,JB6812,017,549,400,NULL,5405,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,austinj   ,2016-06-01 18:45:19.950,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:23:45.360,2016-06-01 18:45:19.857,hose rub receiver drier,NULL
27170806,24634712,HW4123,017,647,NULL,NULL,4825,3,002,DAVCHRI   ,INCOMPLETE          ,0,2,NULL,NULL,sscrugg   ,2016-06-01 19:04:47.067,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:23:57.133,2016-06-01 19:04:46.970,1 bolt missing l/h angle,NULL
27170807,24634713,JB6812,017,549,NULL,NULL,5105,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:51:24.960,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:24:09.027,2016-06-01 18:51:24.847,rail to rail n/sec,NULL
27170812,24634718,JB6812,017,549,NULL,NULL,4407,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,BGIBSON   ,2016-06-02 04:17:21.197,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:24:34.390,2016-06-02 04:17:21.103,lh rail lines rub 3cm, 4cm, 5cm,NULL
27170813,24634719,HW4123,017,647,NULL,NULL,4337,3,039,DAVCHRI   ,SHY OR LIGHT PAINT  ,0,2,NULL,NULL,sscrugg   ,2016-06-01 19:04:51.267,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:24:40.067,2016-06-01 19:04:51.173,l/h angle bolts,NULL
27170815,24634721,JB6812,017,549,NULL,NULL,4521,4,008,wgassjr   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 19:56:08.457,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:25:05.223,2016-06-01 19:56:08.360,rh rear hoses n/butterflied twice,NULL
27170817,24634723,JB7460,017,249,NULL,NULL,4633,6,007,rminter   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:25:22.503,2016-06-01 18:25:22.503,at lh side door interior,NULL
27170820,24634726,JB6812,017,549,NULL,NULL,5101,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:51:24.273,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:25:31.967,2016-06-01 18:51:24.180,rh rear abs wires n/sec,NULL
27170822,24634728,JB7460,017,249,NULL,NULL,8623,6,002,rminter   ,INCOMPLETE          ,0,2,NULL,NULL,maycock   ,2016-06-01 18:29:18.167,NULL,0,NULL,NULL,NULL,NULL,NULL,U0019,2016-06-01 18:25:41.473,2016-06-01 18:29:18.073,lh side door frame msg bolt and washer,NULL
27170823,24634718,JB6812,017,549,NULL,NULL,4407,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 19:56:07.787,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:25:56.287,2016-06-01 19:56:07.693,blu line n/sec to 7cm atoi,NULL
27170824,24634729,JB7999,017,669,NULL,NULL,1874,5,025,vebaker   ,LEAKS               ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:26:03.133,2016-06-01 18:26:03.133,secondary at l/h f/wall,NULL
27170826,24634731,JB7999,017,669,NULL,NULL,1852,5,023,vebaker   ,NOT FUNCTIONING     ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,U0008,2016-06-01 18:26:21.737,2016-06-01 18:26:21.737,A/C NOT COOLING......,NULL
27170827,24634721,JB6812,017,549,NULL,NULL,4521,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,jerhunt   ,2016-06-01 20:01:54.873,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:26:26.927,2016-06-01 20:01:54.777,lh rear hose rub tp airlines,NULL
27170829,24633334,JB7999,017,669,NULL,NULL,1812,5,023,vebaker   ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 02:27:35.673,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:26:44.813,2016-06-02 02:27:35.573,susp autofill,NULL
27170830,24634733,JB6812,017,549,NULL,NULL,4553,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,kpoarch   ,2016-06-02 04:44:24.013,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:26:54.330,2016-06-02 04:44:23.917,rear trackrod bolts n/sec,NULL
27170831,24634734,JB7999,017,669,NULL,NULL,5027,5,023,vebaker   ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 02:27:35.003,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 18:27:02.803,2016-06-02 02:27:34.910,FAILED SCR TEST ON DYNO,NULL
27170834,24634737,JB6812,017,549,NULL,NULL,5009,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:45:19.290,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:27:19.147,2016-06-01 18:45:19.193,f/w separator harness n/sec,NULL
27170835,24634738,JB8518,017,547,NULL,NULL,4407,4,008,DUTATE    ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,KMOAZZA   ,2016-06-02 04:00:07.657,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:27:24.340,2016-06-02 04:00:07.563,lh at 2 and 3 xmem,NULL
27170836,24634739,JB7999,017,669,NULL,NULL,1831,5,023,vebaker   ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 02:27:34.340,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 18:27:25.887,2016-06-02 02:27:34.247,HILL SIDE ASSIT,NULL
27170837,24634740,JB7999,017,669,NULL,NULL,1959,5,998,vebaker   ,NOTE                ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:27:42.197,2016-06-01 18:27:42.197,r/d scr test,NULL
27170838,24634741,JB6812,017,549,NULL,NULL,5029,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:45:18.623,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:27:43.733,2016-06-01 18:45:18.527,def pump harness n/sec,NULL
27170839,24634742,JB8518,017,547,NULL,NULL,5113,4,002,DUTATE    ,INCOMPLETE          ,0,2,NULL,NULL,joshade   ,2016-06-01 18:36:32.090,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:27:54.870,2016-06-01 18:36:31.993,trim tie straps,NULL
27170840,24634740,JB7999,017,669,NULL,NULL,1959,5,998,vebaker   ,NOTE                ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:28:01.667,2016-06-01 18:28:01.667,r/d hill side assit,NULL
27170842,24634744,JB8518,017,547,NULL,NULL,5015,4,008,DUTATE    ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,joshade   ,2016-06-01 18:36:32.787,NULL,0,NULL,NULL,NULL,NULL,NULL,U0007,2016-06-01 18:28:15.533,2016-06-01 18:36:32.687,fuel water sep wiring not sec.,NULL
27170847,24634749,JB8670,017,555,400,NULL,5105,4,007,CVoyles   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:29:54.740,2016-06-01 18:29:54.740,batt cables not sec ,stnd offs miss at l/h rail,NULL
27170848,24634496,JB8670,017,555,NULL,NULL,5113,4,002,CVoyles   ,INCOMPLETE          ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:30:29.817,2016-06-01 18:30:29.817,gnd wires inc at l/h eof,NULL
27170849,24634750,JB7807,017,551,NULL,NULL,5105,4,002,brsulli   ,INCOMPLETE          ,0,2,NULL,NULL,chavore   ,2016-06-01 19:44:33.430,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:30:40.910,2016-06-01 19:44:33.337,acorn nut msg on pos j/start cable,NULL
27170850,24634751,HZ3845,017,249,NULL,NULL,9999,0,999,jforney   ,CLEAR DISCREP       ,0,2,NULL,NULL,jforney   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:30:50.940,2016-06-01 18:30:50.940,NULL,NULL
27170851,24634752,JB7807,017,551,NULL,NULL,4400,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,chavore   ,2016-06-01 19:44:36.090,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 18:31:04.987,2016-06-01 19:44:35.993,REAR CAB AIR RIDE SUPPLY LINE UNDER LH BOC,NULL
27170853,24634754,JB8276,017,669,NULL,NULL,3014,5,011,aryall    ,WRG ADJUSTMENT      ,0,2,NULL,NULL,jadawki   ,2016-06-01 19:54:21.980,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:31:08.337,2016-06-01 19:54:21.887,rt door not flush with cab,NULL
27170855,24634756,JB8670,017,555,NULL,NULL,4407,4,012,CVoyles   ,INTERFERENCE        ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:31:22.810,2016-06-01 18:42:58.357,fuel ln rub air ln and stnd off  at top of l/h trans,NULL
27170860,24634761,JB7807,017,551,NULL,NULL,4433,4,001,brsulli   ,MISSING             ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:32:08.450,2016-06-01 18:32:08.450,to air drier,NULL
27170862,24634763,JB7807,017,551,NULL,NULL,4805,4,014,brsulli   ,CROOKED             ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:32:37.363,2016-06-01 18:32:37.363,leans on rail,NULL
27170865,24634766,JB7807,017,551,NULL,NULL,5807,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,chavore   ,2016-06-01 19:44:35.427,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:33:09.377,2016-06-01 19:44:35.333,hose to s/o brkt at l/frt rail,NULL
27170866,24634767,JB8518,017,547,NULL,NULL,5011,4,011,DUTATE    ,WRG ADJUSTMENT      ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:33:25.260,2016-06-01 18:33:25.260,wrong fitting inst,NULL
27170867,24634754,JB8276,017,669,NULL,NULL,3014,5,011,aryall    ,WRG ADJUSTMENT      ,0,2,NULL,NULL,jadawki   ,2016-06-01 19:54:21.313,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:33:39.317,2016-06-01 19:54:21.217,left door drags on striker when open or closing,NULL
27170868,24634768,JB7473,017,449,NULL,NULL,9999,0,999,jacrawf   ,CLEAR DISCREP       ,0,2,NULL,NULL,jacrawf   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:33:49.963,2016-06-01 18:33:49.963,NULL,NULL
27170872,24634772,HL6125,017,553,NULL,NULL,9999,0,999,schenry   ,CLEAR DISCREP       ,0,2,NULL,NULL,schenry   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:35:06.763,2016-06-01 18:35:06.763,NULL,NULL
27170875,24634775,JB8276,017,669,NULL,NULL,1730,5,023,aryall    ,NOT FUNCTIONING     ,0,2,NULL,NULL,TFRISBE   ,2016-06-01 19:43:11.993,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:35:44.987,2016-06-01 19:43:11.893,wire to back up alarm is loose and n/f,NULL
27170876,24634776,JB8276,017,669,NULL,NULL,1861,5,023,aryall    ,NOT FUNCTIONING     ,0,2,NULL,NULL,TFRISBE   ,2016-06-01 19:43:11.323,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 18:36:17.767,2016-06-01 19:43:11.227,R&L BRAKE,BACK-UP,MARKER LIGHTS AND TAG LIGHT N/F,NULL
27170877,24634777,JB8519,017,549,400,NULL,5405,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,austinj   ,2016-06-01 18:58:46.303,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:36:17.960,2016-06-01 18:58:46.173,hose rub receiver drier,NULL
27170878,24634778,JB8519,017,549,NULL,NULL,4641,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:58:44.940,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:36:43.907,2016-06-01 18:58:44.847,washer botl harness n/sec,NULL
27170879,24634779,JB7807,017,551,NULL,NULL,4521,4,007,brsulli   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,chavore   ,2016-06-01 19:44:34.760,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:36:47.257,2016-06-01 19:44:34.667,clamp loose on l/sde of interaxle,NULL
27170881,24634781,JB8276,017,669,NULL,NULL,1859,5,023,aryall    ,NOT FUNCTIONING     ,0,2,NULL,NULL,TFRISBE   ,2016-06-01 19:43:10.657,NULL,0,NULL,NULL,NULL,NULL,NULL,U0001,2016-06-01 18:36:53.030,2016-06-01 19:43:10.560,L/H & R/H REAR TURN-SIGNALS N/F ATOI,NULL
27170882,24634782,JB8671,017,453,NULL,NULL,4852,5,004,bstroup   ,DAMAGED             ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:36:58.623,2016-06-01 18:36:58.623,harness damaged rear of trans at plug,NULL
27170883,24634783,JB8519,017,549,NULL,NULL,4433,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,austinj   ,2016-06-01 18:58:45.603,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:37:10.740,2016-06-01 18:58:45.510,hose rub lh rear eng mount,NULL
27170885,24634785,JB8519,017,549,NULL,NULL,4407,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,jerhunt   ,2016-06-01 20:10:00.357,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:37:42.717,2016-06-01 20:10:00.197,rh rail lines rub thru 4cm,NULL
27170887,24634787,JB7807,017,551,NULL,NULL,4403,4,007,brsulli   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,chavore   ,2016-06-01 19:44:34.097,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:38:20.163,2016-06-01 19:44:34.000,wiring and silver line,NULL
27170891,24634791,JB8034,017,249,NULL,NULL,5107,6,007,rminter   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,maycock   ,2016-06-01 18:45:08.937,NULL,0,NULL,NULL,NULL,NULL,NULL,U0012,2016-06-01 18:39:19.287,2016-06-01 18:45:08.840,COVER NOT SECURED PROPERLY,NULL
27170893,24634785,JB8519,017,549,NULL,NULL,4407,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,jerhunt   ,2016-06-01 20:09:59.297,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:39:23.250,2016-06-01 20:09:59.160,red line rub rh 4cm brake valve,NULL
27170894,24634793,HZ3929,017,557,NULL,NULL,5109,4,008,stewrig   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 18:46:45.393,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:39:36.647,2016-06-01 18:46:45.297,harness at cab shock,NULL
27170895,24634794,JB8034,017,249,NULL,NULL,4619,6,016,rminter   ,FIT                 ,0,2,NULL,NULL,maycock   ,2016-06-01 18:45:09.630,NULL,0,NULL,NULL,NULL,NULL,NULL,U0003,2016-06-01 18:39:43.693,2016-06-01 18:45:09.537,kick panel at lower rh side fit is bad,NULL
27170898,24634793,HZ3929,017,557,NULL,NULL,5109,4,016,stewrig   ,FIT                 ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 18:46:46.077,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:39:56.377,2016-06-01 18:46:45.980,fusebox grommet lh firewall,NULL
27170901,24634799,JB8519,017,549,NULL,NULL,5607,4,003,wgassjr   ,WRONG               ,0,2,NULL,NULL,kpoarch   ,2016-06-02 04:47:03.883,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:40:28.263,2016-06-02 04:47:03.787,labels at rh, lh fan shroud and def tank to be in SPANISH!,NULL
27170906,24634804,JB8519,017,549,NULL,NULL,4521,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 20:09:58.287,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:41:14.477,2016-06-01 20:09:58.137,rh rear hoses n/butterflied twice,NULL
27170908,24634806,JB7101,017,557,NULL,NULL,4533,4,007,laqhare   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,DAMURRA   ,2016-06-01 18:44:42.517,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:41:18.400,2016-06-01 18:44:42.420,REAR DIFFENENTIAL CONNECTOR/CLAMP NUTS,NULL
27170910,24634808,HW4123,017,647,NULL,NULL,8623,3,007,DAVCHRI   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,sscrugg   ,2016-06-01 19:04:49.057,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:41:31.303,2016-06-01 19:04:48.963,l/h rattles when shut,NULL
27170911,24634809,JB8519,017,549,NULL,NULL,5103,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:58:44.277,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:41:43.127,2016-06-01 18:58:44.180,alarm harnesses n/sec at terminals,NULL
27170914,24634812,JB8519,017,549,NULL,NULL,5029,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 18:58:43.610,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:42:07.610,2016-06-01 18:58:43.513,def pump harness n/sec,NULL
27170919,24634817,HW4123,017,647,NULL,NULL,5101,3,007,DAVCHRI   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,sscrugg   ,2016-06-01 19:04:48.397,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:43:01.247,2016-06-01 19:04:48.300,clamp n/sec. at r/h front brake assy.(weld stud n/sec. prop.),NULL
27170926,24634823,JB8520,017,549,NULL,NULL,5607,4,003,wgassjr   ,WRONG               ,0,2,NULL,NULL,jeropat   ,2016-06-02 04:48:18.593,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:43:47.340,2016-06-02 04:48:18.497,labels at rh, lh fan shroud & at def tank to be in SPANISH!,NULL
27170927,24634824,HN1826,017,555,NULL,NULL,4852,4,008,CVoyles   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 18:50:30.667,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:43:54.513,2016-06-01 18:50:30.570,not secd  rt/h rear trans,NULL
27170929,24634826,HX6725,017,647,NULL,NULL,4725,3,025,rowagon   ,LEAKS               ,0,2,NULL,NULL,ccurtis   ,2016-06-01 18:59:20.437,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:44:00.597,2016-06-01 18:59:20.340,air leak at horn valve,NULL
27170931,24634828,JB8104,017,647,NULL,NULL,4407,3,025,rmcdowe   ,LEAKS               ,0,2,NULL,NULL,wposey    ,2016-06-01 18:59:42.170,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:44:07.390,2016-06-01 18:59:42.073,SECONDARY AIR,NULL
27170934,24634831,HN1826,017,555,NULL,NULL,4433,4,008,CVoyles   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:44:51.303,2016-06-01 18:44:51.303,disc ln not sec in lft/h rail,NULL
27170937,24634833,HX6725,017,647,NULL,NULL,4602,3,007,rowagon   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,ccurtis   ,2016-06-01 18:59:19.770,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:45:21.797,2016-06-01 18:59:19.677,screw missing top r/h A pillar  cvr,NULL
27170938,24634834,JB8301,017,669,NULL,NULL,1333,5,023,jninnem   ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 01:48:30.920,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:45:38.040,2016-06-02 01:48:30.817,transmission has fault codes,NULL
27170940,24634836,HX6725,017,647,NULL,NULL,4521,3,003,rowagon   ,WRONG               ,0,2,NULL,NULL,ccurtis   ,2016-06-01 18:59:18.433,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:01.397,2016-06-01 18:59:18.340,r/h inter brake hose rubs btm of V-rod,NULL
27170941,24634837,HN1826,017,555,NULL,NULL,5010,4,025,CVoyles   ,LEAKS               ,0,2,NULL,NULL,ppatter   ,2016-06-01 18:47:05.067,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:01.643,2016-06-01 18:47:04.973,fuel cooler not plumbed rt/h rail,NULL
27170942,24634838,JB5300,017,669,NULL,NULL,1874,5,025,dwilcox   ,LEAKS               ,0,2,NULL,NULL,kkowalc   ,2016-06-01 19:54:54.910,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:11.670,2016-06-01 19:54:54.813,air @ air dryer,NULL
27170943,24634839,HX6725,017,647,NULL,NULL,5007,3,007,rowagon   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,ccurtis   ,2016-06-01 18:59:19.107,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:25.370,2016-06-01 18:59:19.010,secure hoses top of engine,NULL
27170944,24634840,JB8301,017,669,NULL,NULL,2066,5,023,jninnem   ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 01:48:30.197,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:30.733,2016-06-02 01:48:30.097,1 opt switch no pwr,NULL
27170945,24634841,JB7740,017,647,NULL,NULL,5211,3,003,dcalver   ,WRONG               ,0,2,NULL,NULL,RLAYEL    ,2016-06-02 03:57:08.657,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:49.547,2016-06-02 03:57:08.560,lh door prop rod not installed,(tie strapped in place,NULL
27170946,24634842,JB5300,017,669,NULL,NULL,1842,5,003,dwilcox   ,WRONG               ,0,2,NULL,NULL,kkowalc   ,2016-06-01 19:54:51.520,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:46:55.597,2016-06-01 19:54:51.423,pops off every few second,NULL
27170948,24634844,HN1826,017,555,NULL,NULL,4407,4,012,CVoyles   ,INTERFERENCE        ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 18:50:58.713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:04.487,2016-06-01 18:50:58.617,rub rail at rear of rt/h air tnks,NULL
27170950,24634846,JB5300,017,669,NULL,NULL,1826,5,023,dwilcox   ,NOT FUNCTIONING     ,0,2,NULL,NULL,kkowalc   ,2016-06-01 19:54:54.243,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:06.640,2016-06-01 19:54:54.150,NULL,NULL
27170953,24634849,JB8301,017,669,NULL,NULL,1842,5,011,jninnem   ,WRG ADJUSTMENT      ,0,2,NULL,NULL,ANHOYLE   ,2016-06-02 04:11:04.423,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:15.643,2016-06-02 04:11:04.303,governor leaks set high,NULL
27170954,24634850,JB5300,017,669,NULL,NULL,1183,5,023,dwilcox   ,NOT FUNCTIONING     ,0,2,NULL,NULL,kkowalc   ,2016-06-01 19:54:53.577,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:17.797,2016-06-01 19:54:53.473,NULL,NULL
27170956,24634852,JB8301,017,669,NULL,NULL,1874,5,007,jninnem   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,ANHOYLE   ,2016-06-02 04:11:03.610,NULL,0,NULL,NULL,NULL,NULL,NULL,U0003,2016-06-01 18:47:38.190,2016-06-02 04:11:03.507,Footvalve air lines rub L/S lower cab leg,NULL
27170957,24634853,HN1826,017,555,NULL,NULL,5113,4,008,CVoyles   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 18:52:42.377,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:39.940,2016-06-01 18:52:42.283,axle harn not sec at rt/h rear axle,NULL
27170958,24634841,JB7740,017,647,NULL,NULL,5211,3,007,dcalver   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,RLAYEL    ,2016-06-02 03:57:12.730,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:47:48.603,2016-06-02 03:57:12.637,trim n/secured on lh hood door,NULL
27170961,24634856,JB8604,017,245,NULL,NULL,9999,0,999,bastato   ,CLEAR DISCREP       ,0,2,NULL,NULL,bastato   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:48:05.377,2016-06-01 18:48:05.377,NULL,NULL
27170963,24634841,JB7740,017,647,NULL,NULL,5211,3,001,dcalver   ,MISSING             ,0,2,NULL,NULL,RLAYEL    ,2016-06-02 03:57:06.550,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:48:16.710,2016-06-02 03:57:06.447,rh hood door latch inc.,NULL
27170964,24634858,JB8522,017,245,NULL,NULL,9999,0,999,bastato   ,CLEAR DISCREP       ,0,2,NULL,NULL,bastato   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:48:24.947,2016-06-01 18:48:24.947,NULL,NULL
