SHORT_TYPE_CD,VEH_SER_NO,LOC,SHORT_AREA,ITEM_NO,ITEM_DESC,SHORT_QTY,ENT_ID,TS_LOAD,SHORT_DATE,SHORT_TIME,CRFA,MATL_HNDLR_ID,PLNR_CD,SHORT_NOTE_TEXT_1,SHORT_NOTE_TEXT_2,SHORT_RLVD_DATE,SHORT_RLVD_ORD_NO,SHORT_RLVD_ORD_LN,SHORT_INSTLD_DATE,SHORT_INSTLD_TIME,INSTLR_SIGN_ON_ID,MFG_UM,INVAL_ITEM_NO_INDC,STK_OUT_DATE,VISUAL_OH_QTY,AUD_INDC,EMP_NO,SHORT_NOTIF_CD,VNDR_ID,MATL_PLNR_ACT_CD,SHORT_RESOL_TEXT_1,SHORT_RESOL_TEXT_2,SHORT_RSN_CD,PRO_NO,VNDR_RESP_FRT_INDC,DM_NO,STK_OUT_SHIFT_CD,MP_ACT_CD_LU_LID,MP_ACT_CD_LU_TS,PFT_NO,REWRK_HRS,PLNT_SHORT_RSN_CD,SYSGN_SHORT_RSN_CD,VEH_1ST_OFFL_TS,OFFL_SHORT_TYPE_CD,VEH_SER_NO_1ST,COST_TOT,INIT_SHORT_TYPE_CD,LU_LID,TS_LAST_UPDT,SHORT_HIST_INDC,REWRK_PNDG_HRS,LOC_CHAR,RPAR_TS,SHORT_RESP_TEAM,SHORT_FOUND_TEAM,SHORT_FOUND_EMP_ID,APPR_ID,APPR_TS,REWRK_MNS,RESOL_TEXT_LU_TS,MP_ACT_CD_A_TS,MP_ACT_CD_S_TS,MP_ACT_CD_R_TS,MP_ACT_CD_W_TS,DBS_CMPR_TS
O,HG6449,17,     ,A22-66555-000            ,MIRROR ASSY-HOOD,TRIPOD       ,2,stford    ,2016-06-01 15:01:36.157,2016-06-01 00:00:00.000,150136,S00912,   ,7X ,hood not built                          ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,H884     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 15:01:36.157,         ,0.0,AVP,XYZ,2016-06-01 18:20:13.983,O  ,      ,23.530,O  ,stford  ,2016-06-01 15:05:04.820, ,0.0,017,NULL,303,249,liskee    ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:20:13.983
I,HL6125,17,     ,A06-30769-011            ,SW-RCKR,ON-OFF,CRUISE         ,1,VWILBAN   ,2016-06-01 12:13:12.947,2016-06-01 00:00:00.000,121312,S00912,   ,6C ,BAD ON HAND, 100 PCS TO STOCK           ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,CD10     ,I,5/31 ESD 375EA, PLS CONFIRM ESD AND SHIP,BY FDE, LOS. WILL DROP IN NEW ORDER 6/2 ,LOS,NULL,NULL,NULL,NULL,        ,2016-06-01 12:13:12.947,         ,0.0,COM,XYZ,2016-06-01 20:14:13.787,B  ,      ,4.880,E  ,VWILBAN ,2016-06-02 04:37:26.623, ,0.0,017,NULL,201,201,jnuttal   ,RISENHO   ,2016-06-02 04:37:26.623,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:37:26.767
O,HX7148,17,     ,18-69207-000             ,COVER-UNDER CAB,LH,M2         ,1,stford    ,2016-06-01 13:16:58.347,2016-06-01 00:00:00.000,131658,S00942,   ,7F ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,MFG      ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 13:16:58.347,         ,0.0,PNT,XYZ,2016-06-01 17:35:36.830,O  ,      ,8.150,O  ,stford  ,2016-06-01 13:35:03.130, ,0.0,017,NULL,249,249,maycock   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:35:36.830
T,HX7148,17,     ,04-28011-000             ,PIPE-EXH,ATS OUT,M2,CRW,1C2   ,1,gwolchk   ,2016-06-01 15:18:11.583,2016-06-01 00:00:00.000,151811,K00942,   ,67 ,TO TRUCK 6/2/16 EM                      ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,DN23     ,I,                                        ,                                        ,   ,NULL,NULL,NULL,NULL,        ,2016-06-01 15:18:11.583,         ,0.0,ESQ,XYZ,2016-06-01 17:35:36.830,E  ,      ,64.880,E  ,PLINQMTH,2016-06-02 04:05:02.803, ,0.0,017,NULL,549,549,drushfo   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:05:02.803
B,HY3260,17,     ,12-20822-079             ,HOSE-#6,F/B,(2)SAE 45 SWVL END,1,stford    ,2016-06-01 17:55:45.003,2016-06-01 00:00:00.000,175545,S00912,   ,9B ,use -088                                ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,PH M     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 17:55:45.003,         ,0.0,LOS,XYZ,NULL,   ,      ,4.380,B  ,stford  ,2016-06-01 18:06:03.503, ,0.0,017,NULL,401,401,NFOUTTY   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:06:03.503
D,HY3289,17,     ,04-27721-000             ,PIPE-EXH,UNDER STP MT,016-1DD ,1,auwarre   ,2016-06-01 18:08:14.507,2016-06-01 00:00:00.000,180814,K00912,   ,67 ,TAKEN TO CART BEFORE INSTALL            ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,DN23     ,I,                                        ,                                        ,   ,NULL,NULL,NULL,NULL,        ,2016-06-01 18:08:14.507,         ,0.0,COM,XYZ,NULL,   ,      ,27.680,E  ,JASBALL ,2016-06-01 19:05:31.040, ,0.0,017,NULL,541,541,crawfol   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 19:05:31.040
D,HY3289,17,     ,A22-67904-150            ,ASSY-STEP,FTANK,PLN,1500LG    ,2,auwarre   ,2016-06-01 18:25:10.497,2016-06-01 00:00:00.000,182510,301814,   ,B1 ,TAKEN TO CART BEFORE INSTALL            ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,018      ,I,                                        ,                                        ,   ,NULL,NULL,NULL,NULL,        ,2016-06-01 18:25:10.497,         ,0.0,COM,XYZ,NULL,   ,      ,40.652,E  ,JASBALL ,2016-06-01 19:05:14.137, ,0.0,017,NULL,541,541,crawfol   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 19:05:14.137
B,HY9222,17,     ,A06-30769-011            ,SW-RCKR,ON-OFF,CRUISE         ,1,VWILBAN   ,2016-06-01 12:13:14.197,2016-06-01 00:00:00.000,121314,S00912,   ,6C ,BAD ON HAND, 100 PCS TO STOCK           ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,CD10     ,I,5/31 ESD 375EA, PLS CONFIRM ESD AND SHIP,BY FDE, LOS. WILL DROP IN NEW ORDER 6/2 ,LOS,NULL,NULL,NULL,NULL,        ,2016-06-01 12:13:14.197,         ,0.0,COM,XYZ,2016-06-02 03:56:33.997,B  ,      ,4.880,E  ,VWILBAN ,2016-06-01 12:35:03.683, ,0.0,017,NULL,201,201,jnuttal   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 03:56:33.997
D,HZ2230,17,     ,A22-69418-001            ,BRKT-LANYARD,M2,RH            ,1,CARMOSS   ,2016-06-01 04:04:28.957,2016-06-01 00:00:00.000,40428,S00942,EM ,6A ,NOT CALLED OUT MOD 727                  ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,NULL,1,Z984     ,S,W/A SD.1PC AIR LOS                      ,                                        ,LOS,NULL,NULL,NULL,NULL,        ,2016-06-01 04:04:28.957,         ,0.0,COM,NOS,2016-05-20 09:17:11.817,   ,      ,2.840,E  ,JUMFG4L ,2016-06-01 11:49:48.277, ,0.0,017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 10:35:53.730,2016-06-01 08:32:07.947,2016-06-01 10:35:53.427,NULL,NULL,2016-06-01 11:49:48.277
B,HZ3843,17,     ,A23-12247-010            ,ASSY-SWIVEL,HOSE FTG,STRAIGHT ,2,auwarre   ,2016-06-01 18:14:36.350,2016-06-01 00:00:00.000,181436, 01762,   ,CZ ,due from parker @ 6:15 in stock 6-1     ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,PH M     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 18:14:36.350,         ,0.0,VPD,XYZ,2016-06-01 18:05:18.757,   ,      ,2.020,B  ,auwarre ,2016-06-01 18:35:02.800, ,0.0,017,NULL,926,541,hartdav   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:35:02.800
I,HZ3844,17,     ,07-19343-000             ,BRKT-MTG,FRAME,T-CASE,M2,MX   ,1,ctuttle   ,2016-06-01 10:22:29.410,2016-06-01 00:00:00.000,102229,S00912,   ,8E ,in stock                                ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,FOU      ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 10:22:29.410,         ,0.0,COM,XYZ,2016-06-01 20:29:06.183,B  ,      ,23.280,B  ,ctuttle ,2016-06-02 05:24:00.277, ,0.0,017,NULL,403,403,StMuske   ,anbest    ,2016-06-02 05:24:00.277,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 05:24:00.420
I,HZ3844,17,     ,A06-30769-011            ,SW-RCKR,ON-OFF,CRUISE         ,1,VWILBAN   ,2016-06-01 12:13:15.517,2016-06-01 00:00:00.000,121315,S00912,   ,6C ,BAD ON HAND, 100 PCS TO STOCK           ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,CD10     ,I,5/31 ESD 375EA, PLS CONFIRM ESD AND SHIP,BY FDE, LOS. WILL DROP IN NEW ORDER 6/2 ,LOS,NULL,NULL,NULL,NULL,        ,2016-06-01 12:13:15.517,         ,0.0,COM,XYZ,2016-06-01 20:29:06.183,B  ,      ,4.880,E  ,VWILBAN ,2016-06-02 05:23:59.663, ,0.0,017,NULL,201,201,jnuttal   ,anbest    ,2016-06-02 05:23:59.663,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 05:23:59.810
D,HZ4761,17,     ,12-15417-001             ,BRKT-STANDOFF,DOGLEG,60X150   ,4,auwarre   ,2016-06-01 18:40:47.377,2016-06-01 00:00:00.000,184047,301814,   ,BT ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,018      ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 18:40:47.377,         ,0.0,COM,XYZ,NULL,   ,      ,3.484,E  ,JASBALL ,2016-06-01 19:05:41.520, ,0.0,017,NULL,443,443,bilstep   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 19:05:41.520
E,JA5126,17,     ,A22-69418-001            ,BRKT-LANYARD,M2,RH            ,1,JUMFG5A   ,2016-06-01 12:33:38.823,2016-06-01 00:00:00.000,123338,S00942,DSB,6A ,1PC "DROP IN" NEED REPALCEMENT ASAP     ,STOCK ADJUSTMENT MADE ON 6/1            ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,NULL,1,Z984     ,I,6/2 MT 002 TO 017.1PC AIR LOS           ,                                        ,LOS,NULL,NULL,NULL,NULL,        ,2016-06-01 12:33:38.823,         ,0.0,LOS,XYZ,NULL,   ,      ,2.840,E  ,SIANAKM ,2016-06-01 14:13:34.280, ,0.0,017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 14:13:34.280,NULL,NULL,NULL,NULL,2016-06-01 14:13:34.280
I,JA7236,17,     ,14-19532-000             ,PITMAN ARM,SFA-SPLAY,RCH60    ,1,clpears   ,2016-06-01 19:53:18.143,2016-06-01 00:00:00.000,195318,S00942,   ,6J ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,RGT1     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 19:53:18.143,         ,0.0,COM,XYZ,NULL,   ,      ,90.070,E  ,clpears ,2016-06-01 20:05:29.693, ,0.0,017,NULL,445,445,clpears   ,clpears   ,2016-06-01 20:05:29.693,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 20:05:29.843
O,JB6812,17,     ,21-26564-010             ,AIR DAM-END,BUMPER,LH,106-280 ,1,stford    ,2016-06-01 19:20:46.920,2016-06-01 00:00:00.000,192046,S00912,   ,7E ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,EGP1     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 19:20:46.920,         ,0.0,PNT,XYZ,2016-06-02 04:47:12.153,O  ,      ,21.500,O  ,stford  ,2016-06-01 19:35:07.007, ,0.0,017,NULL,585,585,MoCostn   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:47:12.153
O,JB6812,17,     ,21-26564-011             ,AIR DAM-END,BUMPER,RH,106-280 ,1,stford    ,2016-06-01 19:20:48.107,2016-06-01 00:00:00.000,192048,S00912,   ,7E ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,EGP1     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 19:20:48.107,         ,0.0,PNT,XYZ,2016-06-02 04:47:12.157,O  ,      ,21.500,O  ,stford  ,2016-06-01 19:35:07.007, ,0.0,017,NULL,585,585,MoCostn   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:47:12.157
O,JB6812,17,     ,21-26566-001             ,AIR DAM-CENTER,BUMPER         ,1,stford    ,2016-06-01 19:20:49.257,2016-06-01 00:00:00.000,192049,S00912,   ,7E ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,EGP1     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 19:20:49.257,         ,0.0,PNT,XYZ,2016-06-02 04:47:12.157,O  ,      ,35.670,O  ,stford  ,2016-06-01 19:35:07.007, ,0.0,017,NULL,585,585,MoCostn   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:47:12.157
O,JB6812,17,     ,A03-38039-004            ,FTK,50G SHORT,SU,POL,LH       ,1,stford    ,2016-06-01 19:03:32.527,2016-06-01 00:00:00.000,190332, 01746,   ,CB ,in fuel tanks                           ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,NULL,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 19:03:32.527,         ,0.0,COM,XYZ,2016-06-02 04:47:12.157,O  ,      ,194.080,O  ,stford  ,2016-06-01 19:05:41.497, ,0.0,017,NULL,549,549,drushfo   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-02 04:47:12.157
I,JB6840,17,     ,A23-12247-010            ,ASSY-SWIVEL,HOSE FTG,STRAIGHT ,2,auwarre   ,2016-06-01 18:14:52.937,2016-06-01 00:00:00.000,181452, 01762,   ,CZ ,due from parker @ 6:15 in stock 6-1     ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,PH M     ,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,        ,2016-06-01 18:14:52.937,         ,0.0,VPD,XYZ,2016-06-01 18:29:31.227,B  ,      ,2.020,B  ,auwarre ,2016-06-01 19:35:20.237, ,0.0,017,NULL,926,541,hartdav   ,jmcclos   ,2016-06-01 19:35:20.237,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 19:35:20.377
T,JB6840,17,     ,WAB472 195 052 0         ,SOLENOID MOD VLV, BAYONET     ,1,Tkenley   ,2016-06-01 15:16:05.740,2016-06-01 00:00:00.000,151605,S00912,   ,7J ,WAS IN STOCK. TOOK TO TRUCK,            ,                                        ,NULL,NULL,NULL,NULL,NULL,NULL,EA,NULL,NULL,NULL,N,          ,1,AYG      ,I,                                        ,                                        ,   ,NULL,NULL,NULL,NULL,        ,2016-06-01 15:16:05.740,         ,0.0,PLT,XYZ,2016-06-01 18:29:31.227,T  ,      ,22.330,E  ,JASBALL ,2016-06-01 15:38:05.767, ,0.0,017,NULL,543,543,Tkenley   ,          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 18:29:31.227
